Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.18486173418482493,-0.11479365896303183,2.033856664325585,-0.7741556410032937,0.010548565697896318,0.06449318693217443,0.48053196842842416,0.1650983104060147
