time,pnl,benchmark_ret,cum_pnl,cum_benchmark_ret,excess_ret,cum_excess_ret,turnover
2018-01-02,0.0,0.0088089068035071,0.0,0.0088089068035071,-0.0088089068035071,-0.0088089068035071,0.0
2018-01-03,0.0,0.004573205545435499,0.0,0.013382112348942599,-0.004573205545435499,-0.013382112348942599,0.0
2018-01-04,0.0,-4.383399004481703e-05,0.0,0.013338278358897782,4.383399004481703e-05,-0.013338278358897782,0.0
2018-01-05,0.0,0.004497732937204901,0.0,0.017836011296102683,-0.004497732937204901,-0.017836011296102683,0.0
2018-01-08,0.0,-6.757716924354895e-05,0.0,0.017768434126859134,6.757716924354895e-05,-0.017768434126859134,0.0
2018-01-09,0.0,-0.006194802491993556,0.0,0.011573631634865578,0.006194802491993556,-0.011573631634865578,0.0
2018-01-10,-0.0013131457026521426,0.0031173322724669106,-0.0013131457026521426,0.014690963907332488,-0.004430477975119054,-0.01600410960998463,0.9999999999999999
2018-01-11,-5.3058828617429994e-05,-0.004142812941756446,-0.0013662045312695726,0.010548150965576042,0.0040897541131390165,-0.011914355496845615,0.7590052690254558
2018-01-12,-0.00636472993230457,-0.023078664279035266,-0.007730934463574143,-0.012530513313459224,0.016713934346730696,0.004799578849885081,0.7004913821171889
2018-01-15,-0.005735791125700311,0.007607948964290401,-0.013466725589274454,-0.004922564349168823,-0.013343740089990713,-0.008544161240105631,0.6682336735939881
2018-01-16,0.010423046036192861,-0.005358257942857492,-0.003043679553081593,-0.010280822292026315,0.01578130397905035,0.007237142738944722,0.7207132331611407
2018-01-17,0.0001135159386388578,0.0030811556199523693,-0.0029301636144427354,-0.0071996666720739455,-0.0029676396813135115,0.00426950305763121,0.5207748178554579
2018-01-18,0.00027213356276958693,-0.002296440616936124,-0.0026580300516731484,-0.00949610728901007,0.002568574179705711,0.006838077237336921,0.6123677053867174
2018-01-19,-0.0003007382664281968,0.011926954517393895,-0.0029587683181013453,0.0024308472283838256,-0.012227692783822092,-0.005389615546485171,0.49439691156338145
2018-01-22,0.001280461520047157,0.001158735992358828,-0.0016783067980541883,0.0035895832207426537,0.00012172552768832884,-0.005267890018796842,0.5272479903425507
2018-01-23,0.001845757758424117,0.006165394427359416,0.00016745096036992874,0.00975497764810207,-0.0043196366689352995,-0.009587526687732141,0.7646546878124123
2018-01-24,0.0015417385308216383,-0.001813162449009198,0.001709189491191567,0.007941815199092872,0.0033549009798308363,-0.006232625707901305,0.6651342944422253
2018-01-25,-0.004788231278862833,0.00014329861962991686,-0.003079041787671266,0.008085113818722789,-0.00493152989849275,-0.011164155606394055,0.7688932380288722
2018-01-26,-0.003304240467160174,-0.011619859581923464,-0.00638328225483144,-0.003534745763200675,0.008315619114763289,-0.002848536491630765,0.658523302760793
2018-01-29,-0.001388108949758521,0.0005637817175934146,-0.007771391204589961,-0.0029709640456072606,-0.0019518906673519356,-0.004800427158982701,0.6758681216082969
2018-01-30,-0.0009564184587727515,-0.01985234372699729,-0.008727809663362713,-0.02282330777260455,0.018895925268224537,0.014095498109241838,0.746943920586687
2018-01-31,-0.006890690411190756,-0.03361530347930142,-0.015618500074553468,-0.05643861125190597,0.02672461306811066,0.0408201111773525,0.6020061400494817
2018-02-01,-0.008044807167727664,0.003354012132108508,-0.023663307242281134,-0.05308459911979746,-0.011398819299836173,0.029421291877516326,0.714968333209209
2018-02-02,-0.00397764387982586,-0.0011040173917109541,-0.027640951122106995,-0.054188616511508414,-0.002873626488114906,0.02654766538940142,0.6122832879440984
2018-02-05,-0.014008093901501132,-0.050249375843341326,-0.041649045023608125,-0.10443799235484974,0.036241281941840196,0.06278894733124162,0.4441286160530741
2018-02-06,0.012446130881416913,0.00123832355620479,-0.029202914142191214,-0.10319966879864495,0.011207807325212123,0.07399675465645374,0.43649717179788033
2018-02-07,0.011666037808488433,0.009609483906839245,-0.01753687633370278,-0.0935901848918057,0.0020565539016491885,0.07605330855810293,0.4702017396803812
2018-02-08,0.0032914713781244595,-0.037381837270663354,-0.014245404955578321,-0.13097202216246906,0.04067330864878781,0.11672661720689073,0.4975762680724069
2018-02-09,0.002727338393126256,0.025627946083634612,-0.011518066562452065,-0.10534407607883445,-0.022900607690508355,0.09382600951638238,0.5773493644320609
2018-02-12,0.0039388596277047236,0.006619898221943643,-0.007579206934747341,-0.0987241778568908,-0.0026810385942389195,0.09114497092214346,0.6695251423467914
2018-02-13,0.005790766832064256,0.003112469401941098,-0.0017884401026830848,-0.0956117084549497,0.002678297430123158,0.09382326835226662,0.5379222915940736
2018-02-14,0.005099967193409552,0.020789564312114095,0.003311527090726467,-0.07482214414283561,-0.015689597118704542,0.07813367123356207,0.6472700654563743
2018-02-22,0.009565750915775178,0.0037286286937536772,0.012877278006501645,-0.07109351544908193,0.0058371222220215,0.08397079345558359,0.5987851551480766
2018-02-23,-0.002539713316287286,0.02213539862700209,0.010337564690214358,-0.048958116822079845,-0.024675111943289377,0.0592956815122942,0.5514924499639486
2018-02-26,0.005732492070159979,-0.0031763853810033993,0.01607005676037434,-0.052134502203083244,0.008908877451163378,0.06820455896345759,0.8752356637940628
2018-02-27,-0.0032519411950833127,0.0021803971687237578,0.012818115565291027,-0.049954105034359486,-0.0054323383638070705,0.06277222059965051,0.5959710330525674
2018-02-28,-0.0006454165818642964,0.010987107390720396,0.012172698983426732,-0.03896699764363909,-0.011632523972584692,0.05113969662706582,0.7167540350192156
2018-03-01,0.007633298332860535,-0.005580079900159518,0.019805997316287266,-0.04454707754379861,0.013213378233020052,0.06435307486008587,0.5474299102097928
2018-03-02,-0.0070753949251186115,0.0012809609381374543,0.012730602391168654,-0.043266116605661153,-0.008356355863256067,0.05599671899682981,0.5667288880187769
2018-03-05,0.009737168616883347,0.01334674491295118,0.022467771008052,-0.029919371692709973,-0.003609576296067833,0.052387142700761974,0.6406069313515085
2018-03-06,-0.0003570286274914455,-0.009661469833689651,0.022110742380560554,-0.039580841526399624,0.009304441206198206,0.06169158390696018,0.6156351339792895
2018-03-07,0.0023437182138107567,0.007370600416800599,0.02445446059437131,-0.032210241109599025,-0.005026882202989842,0.05666470170397034,0.7790994507928329
2018-03-08,0.004346413029908836,0.012231990029473394,0.028800873624280146,-0.01997825108012563,-0.007885576999564558,0.04877912470440578,0.7740251000791903
