Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.07980085951696575,-0.0996661126146604,2.5458098552859365,-0.7658369553740956,0.005137996309250404,0.026262094969850103,0.33134444041589506,0.08712434039156443
