Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.26432108465992643,-0.07637111790962148,2.447245957126359,-0.7076686881541707,0.01687469789561835,0.07175487910818179,0.27996286011746657,0.2075374475602552
