Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.056694823528988594,0.011705798222977943,2.479564585114088,0.09202339677816607,0.011151161156423974,0.026828919633357873,0.22770490966773121,0.13661248352715424
