Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
1.9753456794512698,-0.20704666390747983,7.504167866856106,-1.4191749728424663,0.021947543833263222,0.13818438212106265,0.6544770286926154,0.40290929298762046
