Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
-0.030049547108848267,-0.024824861443109622,-1.0838119642283206,-0.11556865176153484,-0.00848642046017032,0.11757185596298851,0.5750340576762594,0.06621475895393222
