Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.11090688743022564,-0.120353152698215,1.2658846252701015,-2.133659262088288,0.009110266337361833,0.07880375901822892,0.35723432842544156,0.7559394014234823
