Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.01336164993158024,-0.10831692877569883,0.18768905030895747,-0.8090793099417983,-0.002116515037417914,0.15740847756720683,0.5086421479400729,0.4441493185297317
