Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.12466347885095079,-0.07122146685351678,1.4301503916251042,-1.0672131079344656,0.011425256683851573,0.08429262629285919,0.26023015122527965,0.43993229106149945
