Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.09284837894030115,-0.1332344949490377,0.88627704102626,-2.1262899962096666,0.00781110369554485,0.09961474322336626,0.40083640121258785,0.7334267931180155
