Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.036382204315595607,0.0009113823433582517,0.8902435196189706,0.005581265494548728,0.005184301357039351,0.06468004137977218,0.3896462484912777,0.021576719461592623
