Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.08005811046123158,-0.10946106390764247,1.1194734377802955,-0.77234569075004,0.007549440119622565,0.08817501532783292,0.419901550641644,0.15321926729101437
