Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.1986754930220285,-0.07854559083554494,2.299392699126093,-0.557861932884373,0.015763282256370224,0.07606072391286722,0.36413083775419774,0.2227575928406327
