Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.3274716526207547,-0.0213279307031803,2.2611771640347844,-0.17634720461137485,0.01833440868403667,0.11827893115750254,0.17538926815517844,0.10492921026271083
