time,pnl,benchmark_ret,cum_pnl,cum_benchmark_ret,excess_ret,cum_excess_ret,turnover
2018-01-02,0.0,0.005852414234215786,0.0,0.005852414234215786,-0.005852414234215786,-0.005852414234215786,0.0
2018-01-03,0.0,0.004227911129966344,0.0,0.01008032536418213,-0.004227911129966344,-0.01008032536418213,0.0
2018-01-04,0.0,0.0024042406471345146,0.0,0.012484566011316645,-0.0024042406471345146,-0.012484566011316645,0.0
2018-01-05,0.0,0.005159484195580433,0.0,0.017644050206897077,-0.005159484195580433,-0.017644050206897077,0.0
2018-01-08,0.0,0.006979691635885743,0.0,0.02462374184278282,-0.006979691635885743,-0.02462374184278282,0.0
2018-01-09,0.0,0.0044099762948874854,0.0,0.029033718137670306,-0.0044099762948874854,-0.029033718137670306,0.0
2018-01-10,0.0028525558091130787,-0.0005293698586399387,0.0028525558091130787,0.028504348279030367,0.0033819256677530174,-0.02565179246991729,1.0
2018-01-11,0.0023901228345138904,0.0046057845390503616,0.005242678643626969,0.03311013281808073,-0.002215661704536471,-0.02786745417445376,0.754197603775855
2018-01-12,-0.008242266380258248,5.640076296131724e-05,-0.002999587736631279,0.033166533581042046,-0.008298667143219566,-0.03616612131767333,0.6634783101154142
2018-01-15,-0.011865822019590702,0.007834747059783709,-0.01486540975622198,0.041001280640825755,-0.01970056907937441,-0.05586669039704774,0.6603667657641339
2018-01-16,0.01550368693437463,-0.0024349606240665622,0.0006382771781526502,0.03856632001675919,0.01793864755844119,-0.03792804283860654,0.753142831591099
2018-01-17,0.0022716795538008303,0.005469890790509524,0.0029099567319534805,0.044036210807268716,-0.0031982112367086937,-0.041126254075315234,0.6064583115917536
2018-01-18,0.005922107430625531,0.003267154346891843,0.008832064162579012,0.04730336515416056,0.002654953083733688,-0.038471300991581546,0.6637861264678245
2018-01-19,0.0012772122172005611,0.011877301568187448,0.010109276379779573,0.05918066672234801,-0.010600089350986887,-0.04907139034256844,0.597199686313998
