Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.1927452651640245,0.08716916299001293,1.7253368979449253,1.395126503442615,0.003031201303856864,0.11732931570469567,0.06828332650252142,0.02937497694536063
