Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.19015215869465005,0.04821622949901834,4.646055136056104,0.4834204992763993,0.02215947634542376,0.034629311541834074,0.14628874834401215,0.14181802792101347
