Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.049526566303744024,-0.05767356380945683,0.9310603304648777,-0.5437324850857124,0.007069173762155146,0.07578365159076278,0.28937964789163356,0.1323908545171266
