Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.24034884823749958,-0.018838086307001286,3.0721539710121473,-0.16810640227136445,0.01652789513811195,0.0688639221716536,0.19018005848682765,0.6535201679154594
