time,pnl,benchmark_ret,cum_pnl,cum_benchmark_ret,excess_ret,cum_excess_ret,turnover
2018-01-02,0.0,0.006628318509307007,0.0,0.006628318509307007,-0.006628318509307007,-0.006628318509307007,0.0
2018-01-03,0.0,0.004318646959427852,0.0,0.01094696546873486,-0.004318646959427852,-0.01094696546873486,0.0
2018-01-04,0.0,0.001761469192889109,0.0,0.012708434661623969,-0.001761469192889109,-0.012708434661623969,0.0
2018-01-05,0.0,0.004985943215688238,0.0,0.017694377877312206,-0.004985943215688238,-0.017694377877312206,0.0
2018-01-08,0.0,0.005136741276722034,0.0,0.02283111915403424,-0.005136741276722034,-0.02283111915403424,0.0
2018-01-09,0.0,0.0016577414224467901,0.0,0.02448886057648103,-0.0016577414224467901,-0.02448886057648103,0.0
2018-01-10,0.0006399486532878788,0.0004156384414280012,0.0006399486532878788,0.024904499017909032,0.00022431021185987754,-0.024264550364621152,0.9999999999999999
2018-01-11,3.740372210126668e-05,0.0023430086693334573,0.0006773523753891454,0.02724750768724249,-0.0023056049472321904,-0.026570155311853343,0.747712965930147
2018-01-12,-0.00882877901750883,-0.005857526851459127,-0.008151426642119684,0.021389980835783362,-0.0029712521660497024,-0.029541407477903046,0.6858430865811852
2018-01-15,-0.006922422033928664,0.007777274092118702,-0.015073848676048347,0.029167254927902064,-0.014699696126047365,-0.04424110360395041,0.6379621545092615
2018-01-16,0.012805977410563633,-0.0031749690174081024,-0.0022678712654847135,0.025992285910493962,0.015980946427971737,-0.028260157175978677,0.7070961238576379
2018-01-17,0.0011602768657001088,0.004866418768848746,-0.0011075943997846047,0.030858704679342708,-0.003706141903148637,-0.03196629907912731,0.5313306960221068
2018-01-18,0.0025444026412041803,0.001865779998800221,0.0014368082414195757,0.03272448467814293,0.0006786226424039593,-0.03128767643672335,0.6317295184392979
2018-01-19,-4.531886176951843e-05,0.011889792369565555,0.0013914893796500571,0.044614277047708484,-0.011935111231335073,-0.04322278766805843,0.5261325190710544
2018-01-22,-0.0006527273759467474,0.00820138822992078,0.0007387620037033097,0.052815665277629265,-0.008854115605867529,-0.05207690327392595,0.548762563029918
2018-01-23,7.84970828947335e-05,0.002784996829376496,0.0008172590865980432,0.05560066210700576,-0.0027064997464817625,-0.05478340302040772,0.744802104738535
2018-01-24,0.0011074730662376416,-0.004700213034794842,0.0019247321528356848,0.05090044907221092,0.005807686101032484,-0.04897571691937523,0.6482791471615965
2018-01-25,-0.005200037686135657,0.0028143644692519842,-0.0032753055332999724,0.0537148135414629,-0.00801440215538764,-0.056990119074762875,0.7447099417409171
2018-01-26,-0.004362280813260845,-0.01659290623664944,-0.0076375863465608165,0.03712190730481346,0.012230625423388597,-0.04475949365137428,0.6339510472281056
2018-01-29,0.004941135187650359,-0.007872951113945703,-0.0026964511589104576,0.02924895619086776,0.012814086301596063,-0.031945407349778215,0.6465165402785921
2018-01-30,-0.003089128302211614,-0.0015257057193291956,-0.005785579461122072,0.027723250471538563,-0.0015634225828824182,-0.03350882993266063,0.7278242151129495
2018-01-31,-0.0036837700877677595,-0.013604246957189758,-0.009469349548889831,0.014119003514348805,0.009920476869421999,-0.023588353063238636,0.6607404146089204
2018-02-01,-0.009501954992480329,0.005315436596948331,-0.01897130454137016,0.019434440111297135,-0.01481739158942866,-0.038405744652667294,0.8045333506739833
2018-02-02,-0.0036350219243247,0.0002465805726696857,-0.022606326465694857,0.01968102068396682,-0.003881602496994386,-0.042287347149661675,0.6640709386605718
2018-02-05,-0.019010903124205884,-0.03470146707619648,-0.041617229589900745,-0.015020446392229658,0.015690563951990595,-0.026596783197671087,0.4286931513394739
2018-02-06,0.01729803729489284,-0.017888005262120643,-0.024319192295007903,-0.0329084516543503,0.035186042557013485,0.008589259359342398,0.4272921244246947
2018-02-07,0.01920974233647766,-0.004822535804374084,-0.005109449958530243,-0.037730987458724385,0.024032278140851744,0.03262153750019414,0.46251628491795416
2018-02-08,0.004570116331963749,-0.042098229370425955,-0.0005393336265664943,-0.07982921682915034,0.0466683457023897,0.07928988320258384,0.5201419126259061
2018-02-09,0.003384548759915936,0.016008320304228718,0.0028452151333494416,-0.06382089652492162,-0.012623771544312781,0.06666611165827106,0.6703365532346138
2018-02-12,0.005963406471775353,0.01037556445695742,0.008808621605124795,-0.0534453320679642,-0.004412157985182067,0.062253953673088995,0.6968052160766227
2018-02-13,0.004601689433362973,0.00672341648327901,0.013410311038487768,-0.04672191558468519,-0.002121727049916037,0.06013222662317296,0.5408898656336756
