Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
-0.2007422933105705,-0.22148072560674031,-2.2559231486301212,-4.839915477754297,-0.014928125118101435,0.6194022740966793,0.6547617509280637,0.15548332182294322
