Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.3241842604483593,-0.0517593358087208,3.996523747010786,-0.3748078766927711,0.02209868711252628,0.07004961719383296,0.21827621813836762,0.2817689250858052
