Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.19619429710641328,-0.004551860233981661,2.516219182118019,-0.09381770391551848,0.01287726107199648,0.06164845447439021,0.1408139609243647,0.12796530736639877
