Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.2849341948492607,0.07139139784976302,2.6955263937862415,0.9823153529261676,0.012649722841544149,0.08390400639704143,0.09176225091436549,0.03744842067416552
