time,pnl,long_pnl,benchmark_ret,cum_pnl,cum_long_pnl,cum_benchmark_ret,excess_ret,cum_excess_ret,turnover
2018-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,-0.0066111017411764166,-0.05212447813956027,-0.04280519813017847,-0.0066111017411764166,-0.05212447813956027,-0.04280519813017847,-0.0093192800093818,-0.0093192800093818,1.0
2018-02-01,0.003378261883760407,-0.004075300186788601,-0.0028605595525625915,-0.0032328398574160097,-0.05619977832634887,-0.04566575768274106,-0.0012147406342260091,-0.010534020643607811,0.4499259996187439
2018-02-02,-0.0030483195432201853,-0.006870499771424536,-0.004023935009550783,-0.006281159400636195,-0.06307027809777341,-0.04968969269229184,-0.0028465647618737527,-0.013380585405481565,0.4548062299048314
2018-02-05,-0.019216131490116903,-0.07115051372163367,-0.05065070587725273,-0.0254972908907531,-0.13422079181940708,-0.10034039856954458,-0.020499807844380935,-0.0338803932498625,0.4533790152520301
2018-02-06,0.005165593884578951,0.009410867130992784,0.002534656168123206,-0.020331697006174147,-0.12480992468841429,-0.09780574240142137,0.006876210962869578,-0.027004182286992917,0.4493844219699562
2018-02-07,0.014813262506870897,0.02181421596633369,0.012901181635418979,-0.005518434499303251,-0.1029957087220806,-0.08490456076600239,0.008913034330914713,-0.018091147956078205,0.5132537265793438
2018-02-08,0.003381757473200872,-0.032759439559272845,-0.030137642416136146,-0.0021366770261023785,-0.13575514828135343,-0.11504220318213854,-0.002621797143136699,-0.020712945099214897,0.43483054995240294
2018-02-09,0.0029673797828253753,0.030135073208356213,0.024596834813772617,0.0008307027567229968,-0.10562007507299723,-0.09044536836836592,0.005538238394583596,-0.015174706704631308,0.4778378655262509
2018-02-12,0.0027889620138202443,0.000904108044977861,0.002054450170691169,0.003619664770543241,-0.10471596702801937,-0.08839091819767475,-0.0011503421257133078,-0.01632504883034462,0.43296058850202374
2018-02-13,0.003836012580876053,0.002934283938871583,0.002274043465558151,0.007455677351419294,-0.10178168308914778,-0.0861168747321166,0.0006602404733134322,-0.015664808357031185,0.4779268843745836
2018-02-14,0.004121394413132953,0.02180445352864548,0.018512542923224018,0.011577071764552246,-0.07997722956050231,-0.06760433180889258,0.0032919106054214615,-0.012372897751609727,0.42045318394385583
2018-02-22,0.004155045077640925,0.005100151448415567,0.0029629380017581752,0.01573211684219317,-0.07487707811208674,-0.0646413938071344,0.0021372134466573914,-0.010235684304952336,0.4356882935566545
2018-02-23,0.0013830338471756268,0.025340544853923598,0.021939994934266238,0.017115150689368797,-0.049536533258163144,-0.04270139887286817,0.00340054991965736,-0.006835134385294976,0.49942743254186844
2018-02-26,0.0037688692224986512,0.0074062475157809565,0.003413846882809324,0.02088401991186745,-0.04213028574238219,-0.039287551990058844,0.003992400632971633,-0.0028427337523233426,0.45127675290542335
2018-02-27,-0.002689289174226083,0.0030783115345999613,0.00525882307717751,0.018194730737641367,-0.039051974207782225,-0.034028728912881334,-0.002180511542577549,-0.005023245294900891,0.4430439317621958
2018-02-28,0.0028735691947280747,0.0193483207013645,0.0143351168752055,0.02106829993236944,-0.019703653506417725,-0.019693612037675834,0.005013203826159,-1.0041468741891352e-05,0.44601105284943166
2018-03-01,0.002671253749178162,-0.003244694575853716,-0.00394357588427674,0.023739553681547603,-0.02294834808227144,-0.023637187921952574,0.0006988813084230238,0.0006888398396811338,0.43380642788487506
2018-03-02,-0.004635304145967836,0.005096814550880534,0.006298526368114565,0.01910424953557977,-0.017851533531390906,-0.01733866155383801,-0.0012017118172340316,-0.0005128719775528978,0.45230253040466006
2018-03-05,0.007572252337494544,0.014656617555207292,0.009184460192843247,0.026676501873074313,-0.0031949159761836144,-0.008154201360994762,0.005472157362364045,0.004959285384811147,0.42745683866561385
2018-03-06,-0.00240729511659061,-0.008945285907895967,-0.0070490123069344435,0.024269206756483704,-0.012140201884079582,-0.015203213667929205,-0.001896273600961524,0.0030630117838496233,0.39271321659951125
2018-03-07,0.006403428437761768,0.009969856958827863,0.005462700887921557,0.03067263519424547,-0.0021703449252517184,-0.009740512780007649,0.004507156070906307,0.00757016785475593,0.40099946498300587
2018-03-08,0.0003829505886491419,0.0206482692459803,0.01650844886590086,0.031055585782894614,0.018477924320728582,0.006767936085893211,0.004139820380079439,0.011709988234835371,0.41359683563518806
2018-03-09,-0.0017976196010110106,0.018105140734703956,0.016008627537191344,0.029257966181883602,0.03658306505543254,0.022776563623084556,0.0020965131975126117,0.013806501432347983,0.4857886126311967
2018-03-12,0.007950887098131623,-0.0007439304408944061,-0.005165488768646753,0.037208853280015226,0.03583913461453813,0.017611074854437803,0.004421558327752347,0.018228059760100328,0.4168375824313013
2018-03-13,0.003705345533325388,-0.010708566154273479,-0.011178277215382337,0.040914198813340616,0.025130568460264652,0.006432797639055465,0.0004697110611088587,0.018697770821209186,0.40587561343372114
2018-03-14,-0.005912294326657659,-0.005893487191372872,-0.0015790309004852787,0.03500190448668296,0.01923708126889178,0.004853766738570187,-0.004314456290887593,0.014383314530321593,0.5578318051067314
2018-03-15,0.0016046687383507521,-0.0009854804970934577,-0.002659712566254413,0.03660657322503371,0.018251600771798323,0.0021940541723157736,0.0016742320691609553,0.01605754659948255,0.4953516236065328
2018-03-16,-0.0006776295531019736,0.002029967400463261,0.00213937304995504,0.03592894367193174,0.020281568172261583,0.004333427222270814,-0.00010940564949177929,0.01594814094999077,0.4775936161086527
2018-03-19,-0.0034631643083881526,-0.0017856329392514382,0.000257030169768413,0.032465779363543584,0.018495935233010144,0.004590457392039227,-0.0020426631090198514,0.013905477840970917,0.6145376729579826
2018-03-20,0.00482282787048321,-0.004281700601032443,-0.007533079285206412,0.03728860723402679,0.014214234631977702,-0.0029426218931671855,0.0032513786841739693,0.017156856525144887,0.556302579011271
2018-03-21,-0.000534296665625422,0.00033531071033335183,-0.000940561509576554,0.03675431056840137,0.014549545342311053,-0.0038831834027437395,0.0012758722199099058,0.01843272874505479,0.509107357057161
2018-03-22,0.013854893655171452,-0.054536849633472814,-0.05496650305056505,0.050609204223572825,-0.03998730429116176,-0.05884968645330879,0.0004296534170922378,0.01886238216214703,0.4158645612046743
2018-03-23,-0.01670519820141289,0.008989043079611224,0.017395801752497775,0.033904006022159934,-0.03099826121155054,-0.04145388470081102,-0.00840675867288655,0.010455623489260477,0.4434060511659249
2018-03-26,-0.011733623175865935,0.0228303338721244,0.02509856138528299,0.022170382846294,-0.008167927339426142,-0.016355323315528025,-0.002268227513158593,0.008187395976101883,0.6373989324939445
2018-03-27,0.003842940996858501,-0.006146810633404699,-0.006754017820409075,0.0260133238431525,-0.014314737972830841,-0.0231093411359371,0.0006072071870043758,0.00879460316310626,0.3152828293713641
2018-03-28,0.006934446906650822,0.01124796592010519,0.007267548616669117,0.032947770749803325,-0.003066772052725651,-0.015841792519267983,0.003980417303436073,0.012775020466542332,0.337161799373227
2018-03-29,-0.0065214400482437596,0.014496357332712583,0.01696897168034006,0.026426330701559565,0.011429585279986932,0.0011271791610720783,-0.0024726143476274786,0.010302406118914854,0.35330711674104676
2018-03-30,0.0014454118430785013,0.0074701264339154215,0.005457651547516207,0.027871742544638065,0.018899711713902353,0.006584830708588285,0.0020124748863992147,0.012314881005314068,0.3411431611233154
2018-04-02,-0.0014986120623915462,-0.01089030055139447,-0.00974862426685874,0.02637313048224652,0.008009411162507883,-0.0031637935582704557,-0.0011416762845357295,0.011173204720778339,0.35147391105644504
2018-04-03,0.009186318815357737,-0.0043739950614309474,-0.008997529323531595,0.035559449297604254,0.0036354161010769357,-0.01216132288180205,0.004623534262100647,0.015796738982878984,0.32915836047919095
2018-04-04,0.002026246876308129,0.0016971855549458622,0.0014488698747943118,0.037585696173912386,0.005332601656022798,-0.010712453007007738,0.00024831568015155035,0.016045054663030536,0.35150499644407845
2018-04-09,0.010001018740571034,0.0047038218959387,0.0003161445275878805,0.04758671491448342,0.010036423551961498,-0.010396308479419858,0.00438767736835082,0.020432732031381358,0.31772350886743816
2018-04-10,-0.001051565010427236,0.006556847111359896,0.005791767594413244,0.04653514990405619,0.016593270663321395,-0.004604540885006614,0.0007650795169466523,0.02119781154832801,0.3373175255544549
2018-04-11,-0.0026769195520245904,-0.006776095636944737,-0.004769937310213024,0.043858230352031596,0.009817175026376659,-0.009374478195219638,-0.002006158326731713,0.019191653221596296,0.42517241243827564
2018-04-12,0.004035742623328323,6.990120391449397e-05,-0.0008895328402527269,0.04789397297535992,0.009887076230291152,-0.010264011035472365,0.0009594340441672209,0.020151087265763517,0.3922904533273841
2018-04-13,-0.009763414153699579,-0.00798831325622681,-0.0005553441712464746,0.03813055882166034,0.001898762974064343,-0.01081935520671884,-0.007432969084980335,0.012718118180783182,0.35857908825854123
2018-04-16,0.010124086358625523,-0.02182824427279375,-0.02307465914851825,0.04825464518028586,-0.019929481298729408,-0.03389401435523709,0.001246414875724501,0.013964533056507682,0.32321503143251873
2018-04-17,-0.0008653298884276101,0.011102567615987798,0.014607778686755779,0.047389315291858254,-0.00882691368274161,-0.01928623566848131,-0.003505211070767981,0.0104593219857397,0.3715041482369083
2018-04-18,0.008018771800588253,0.004733145668220709,0.0023689092451064653,0.055408087092446504,-0.004093768014520901,-0.016917326423374845,0.0023642364231142438,0.012823558408853944,0.3904551914582242
2018-04-19,0.000717848329839576,-0.026971667521364352,-0.021362521405414725,0.05612593542228608,-0.031065435535885255,-0.03827984782878957,-0.005609146115949627,0.007214412292904315,0.34912116399145626
2018-04-20,0.009193919605361502,-0.0060370323148471235,-0.010681862255038865,0.06531985502764759,-0.03710246785073238,-0.048961710083828436,0.004644829940191742,0.011859242233096055,0.3575207355806931
2018-04-23,-0.002675690283023247,0.020447843889776468,0.021428832173693735,0.06264416474462434,-0.016654623960955912,-0.0275328779101347,-0.0009809882839172668,0.010878253949178789,0.3885915333173381
2018-04-24,-0.001026669466331421,0.0038634925095753603,0.0038425100073844476,0.06161749527829292,-0.012791131451380552,-0.023690367902750253,2.098250219091267e-05,0.010899236451369702,0.4082900658026628
2018-04-25,-0.0038769485135134864,-0.02470558165028278,-0.01848769582756482,0.05774054676477943,-0.03749671310166333,-0.042178063730315074,-0.006217885822717959,0.0046813506286517426,0.6067332065742657
2018-04-26,0.0028831253182587165,0.002286402293781941,0.001000922096114465,0.06062367208303815,-0.03521031080788139,-0.04117714163420061,0.001285480197667476,0.005966830826319221,0.3582835823151095
2018-04-27,-0.002145434112585314,-0.007168244326024926,-0.004650901344010805,0.05847823797045284,-0.042378555133906315,-0.045828042978211414,-0.0025173429820141207,0.003449487844305099,0.4784569259031559
2018-05-02,-0.0022121529405811804,0.008690848000561559,0.008971730444686798,0.05626608502987166,-0.033687707133344756,-0.036856312533524616,-0.0002808824441252397,0.0031686054001798594,0.3672592043087752
2018-05-03,0.001696739738075855,-0.002816043349366736,-0.0021383755284620776,0.057962824767947514,-0.03650375048271149,-0.03899468806198669,-0.0006776678209046583,0.002490937579275203,0.3916164975563213
2018-05-04,-0.003199272135447963,0.017673666941650904,0.017498106131997204,0.05476355263249955,-0.018830083541060586,-0.02149658192998949,0.00017556080965369994,0.0026664983889289028,0.34429733950361463
2018-05-07,0.005620928365384021,0.00921522097592359,0.004737201065175611,0.06038448099788357,-0.009614862565136996,-0.016759380864813878,0.0044780199107479785,0.007144518299676881,0.3888135055107518
2018-05-08,0.0007778402389377157,-0.00047585612841386177,-0.00048457829034198596,0.06116232123682129,-0.010090718693550858,-0.017243959155155864,8.722161928124191e-06,0.007153240461605006,0.3528241844803086
2018-05-09,0.001147646121311303,0.005401931436057388,0.00423103416238213,0.062309967358132594,-0.00468878725749347,-0.013012924992773733,0.0011708972736752575,0.008324137735280263,0.33723790527985975
2018-05-10,0.0029516966597862597,-0.009820874373585902,-0.009961778268325006,0.06526166401791886,-0.014509661631079373,-0.02297470326109874,0.0001409038947391035,0.008465041630019366,0.3614573645377759
2018-05-11,-0.0006595382918132938,-0.01014574451804851,-0.0068090085125014355,0.06460212572610556,-0.02465540614912788,-0.029783711773600174,-0.003336736005547075,0.005128305624472293,0.35913428720976603
2018-05-14,-0.005072679470935421,0.009657786748833521,0.010473081138020035,0.05952944625517014,-0.01499761940029436,-0.01931063063558014,-0.000815294389186514,0.004313011235285779,0.3510773550440799
2018-05-15,-0.00017281023581647124,-0.006794373063074384,-0.005794666290539041,0.05935663601935367,-0.021791992463368742,-0.02510529692611918,-0.0009997067725353425,0.0033133044627504382,0.3582372123695261
2018-05-16,0.0014789042820651623,-0.0041455973489381,-0.004750522945819569,0.06083554030141883,-0.025937589812306844,-0.02985581987193875,0.0006049255968814688,0.003918230059631905,0.3091527182523287
2018-05-17,0.006198822407677975,0.007914415808255807,0.0044686168275980265,0.06703436270909681,-0.018023174004051037,-0.025387203044340723,0.0034457989806577806,0.007364029040289686,0.3618441616768527
2018-05-18,0.007830599914446347,0.017614315582048443,0.011468809454063589,0.07486496262354315,-0.0004088584220025941,-0.013918393590277134,0.006145506127984854,0.01350953516827454,0.3418136923212441
2018-05-21,-0.0005987663985156449,0.005234444423482107,0.004061267511923816,0.0742661962250275,0.0048255860014795125,-0.009857126078353318,0.0011731769115582904,0.01468271207983283,0.3494357084887185
2018-05-22,0.001370331587569,-0.009872363062468867,-0.010780947167930321,0.0756365278125965,-0.005046777060989355,-0.02063807324628364,0.0009085841054614543,0.015591296185294284,0.31168822081329034
2018-05-23,-0.0032609793144292975,-0.006041703988657516,-0.003582620739795317,0.0723755484981672,-0.01108848104964687,-0.024220693986078956,-0.002459083248862199,0.013132212936432085,0.3371395557092455
2018-05-24,-0.0017959614790705352,-0.01577616336421414,-0.013220088758219006,0.07057958701909667,-0.02686464441386101,-0.03744078274429796,-0.0025560746059951345,0.010576138330436951,0.38981918614581984
2018-05-25,-0.0071121704195228255,-0.01367512890545268,-0.00783390591910127,0.06346741659957385,-0.04053977331931369,-0.04527468866339923,-0.00584122298635141,0.004734915344085544,0.3467118849348374
2018-05-28,0.0020215892892196633,-0.010052202696235281,-0.008297651757208868,0.06548900588879351,-0.05059197601554897,-0.0535723404206081,-0.0017545509390264127,0.0029803644050591313,0.3786796632848734
2018-05-29,-0.0017896243549178166,-0.042462357184782425,-0.03226323944338105,0.06369938153387569,-0.0930543332003314,-0.08583557986398915,-0.010199117741401371,-0.00721875333634224,0.3415739797682552
2018-05-30,-0.008791109740419075,0.009535937991571411,0.01319099755269093,0.054908271793456614,-0.08351839520875998,-0.07264458231129822,-0.0036550595611195193,-0.010873812897461754,0.33316620340088204
2018-05-31,0.0066785577014174,-0.008329476388897342,-0.011376959508785589,0.06158682949487401,-0.09184787159765732,-0.08402154182008381,0.003047483119888247,-0.007826329777573512,0.45970432480630846
2018-06-01,0.005961475995939896,-0.0023674994059735516,-0.004514420039187783,0.0675483054908139,-0.09421537100363088,-0.0885359618592716,0.0021469206332142316,-0.005679409144359285,0.34074267156301813
2018-06-04,-0.0017464727033025267,0.015497711543728528,0.016088805192007172,0.06580183278751138,-0.07871765945990235,-0.07244715666726442,-0.0005910936482786434,-0.006270502792637925,0.3620817658013229
2018-06-05,0.0021343527255134223,-1.595040046405529e-05,0.0006417400548279772,0.0679361855130248,-0.0787336098603664,-0.07180541661243645,-0.0006576904552920325,-0.0069281932479299535,0.38327675398366445
2018-06-06,0.0006665993691306926,-0.008899801528808404,-0.007239206785108365,0.06860278488215549,-0.0876334113891748,-0.07904462339754481,-0.0016605947437000387,-0.008588787991629987,0.38762548742997815
2018-06-07,-0.0036553704254380028,-0.015982846290770673,-0.011045539170694951,0.06494741445671748,-0.10361625767994548,-0.09009016256823976,-0.004937307120075722,-0.013526095111705716,0.36235044838668845
2018-06-08,0.00794691359306816,-0.004485334674108055,-0.008742224853135028,0.07289432804978564,-0.10810159235405353,-0.09883238742137479,0.004256890179026973,-0.009269204932678743,0.38921997293547494
2018-06-11,0.0008631013700883231,0.00766847892679382,0.007645692758433853,0.07375742941987397,-0.10043311342725972,-0.09118669466294094,2.2786168359966927e-05,-0.009246418764318781,0.38166681556421467
2018-06-12,-0.007380158263402031,-0.026824720282947325,-0.01737991264544725,0.06637727115647193,-0.12725783371020705,-0.10856660730838819,-0.009444807637500077,-0.01869122640181886,0.44980741975862926
2018-06-13,0.001997037706911762,-0.006322076317465921,-0.005301945527788732,0.06837430886338369,-0.13357991002767297,-0.11386855283617692,-0.0010201307896771893,-0.019711357191496054,0.3809434384066601
2018-06-14,-0.00258854220020242,-0.028704346080997967,-0.022031919466003913,0.06578576666318127,-0.16228425610867095,-0.13590047230218083,-0.006672426614994054,-0.02638378380649012,0.403324390098969
2018-06-15,-0.015549022106393959,-0.08923445422517254,-0.07086328290079891,0.05023674455678731,-0.2515187103338435,-0.20676375520297974,-0.01837117132437363,-0.04475495513086375,0.4124813797962775
2018-06-19,-0.003923344056153815,0.00737781866915868,0.011833922938688346,0.0463134005006335,-0.2441408916646848,-0.1949298322642914,-0.004456104269529666,-0.049211059400393414,0.47773481786934596
