Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.06641527916509801,-0.09128633387388042,0.7803853481919513,-1.801382567248679,0.006378369143623014,0.1244604071756217,0.2807228251729854,0.32837611084807866
