Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.07108142489370753,-0.05772949207303143,0.8535760951367294,-0.8801679121884969,0.004729194348237617,0.11313020567122638,0.22476259978135016,0.04664827353262268
