Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.23041305666536985,0.047919528931937565,3.95073991723462,0.5801591595372613,0.020330279112755735,0.04964924829253059,0.1120478241519614,0.3606691153624801
