Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.5386504384157513,0.04363669325758016,6.261433797711987,0.4166134397745665,0.03284869614807558,0.06655923785486628,0.1683815436697378,0.8916588713211335
