Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.13994046553769565,0.04361192308007715,3.16304141034672,0.46317886146736764,0.01643225998610526,0.03762850959447017,0.15749828679941805,0.13336287283605017
