Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.1550230521187064,0.05230299620142207,4.2687687027165575,0.44692489102366606,0.021965199327477338,0.026292093461594945,0.16622911797191003,0.07238413073342513
