Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.007799079982531972,0.011789867957542015,0.23159413207335175,0.05894811194245912,0.0037460108584353087,0.0486196020233407,0.46498663929108086,0.021633452331528587
