Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.43631010834746664,0.05723820593292376,3.979254826940668,0.6693414980219065,0.020802685584606257,0.1089377035028225,0.11948666113064411,0.13387381813855279
