time,pnl,benchmark_ret,cum_pnl,cum_benchmark_ret,excess_ret,cum_excess_ret,turnover
2018-01-02,0.0,0.005852414234215786,0.0,0.005852414234215786,-0.005852414234215786,-0.005852414234215786,0.0
2018-01-03,0.0,0.004227911129966344,0.0,0.01008032536418213,-0.004227911129966344,-0.01008032536418213,0.0
2018-01-04,0.0,0.0024042406471345146,0.0,0.012484566011316645,-0.0024042406471345146,-0.012484566011316645,0.0
2018-01-05,0.0,0.005159484195580433,0.0,0.017644050206897077,-0.005159484195580433,-0.017644050206897077,0.0
2018-01-08,0.0,0.006979691635885743,0.0,0.02462374184278282,-0.006979691635885743,-0.02462374184278282,0.0
2018-01-09,0.0,0.0044099762948874854,0.0,0.029033718137670306,-0.0044099762948874854,-0.029033718137670306,0.0
2018-01-10,-0.0013319134503941069,-0.0005293698586399387,-0.0013319134503941069,0.028504348279030367,-0.0008025435917541682,-0.029836261729424475,1.0000000000000002
2018-01-11,-0.003227546167133516,0.0046057845390503616,-0.004559459617527623,0.03311013281808073,-0.007833330706183878,-0.03766959243560835,0.0010984017773536937
2018-01-12,0.000293705386335594,5.640076296131724e-05,-0.004265754231192029,0.033166533581042046,0.00023730462337427676,-0.03743228781223407,0.009096260104046391
2018-01-15,0.0022881881319047723,0.007834747059783709,-0.001977566099287257,0.041001280640825755,-0.005546558927878937,-0.042978846740113014,0.004362527403195716
2018-01-16,0.009174751054175057,-0.0024349606240665622,0.0071971849548878,0.03856632001675919,0.011609711678241619,-0.03136913506187139,0.018504823459340212
2018-01-17,0.004845549574213066,0.005469890790509524,0.012042734529100867,0.044036210807268716,-0.0006243412162964578,-0.03199347627816785,0.009602283601011846
2018-01-18,0.007318313927057924,0.003267154346891843,0.01936104845615879,0.04730336515416056,0.004051159580166081,-0.02794231669800177,0.0002038149049721313
2018-01-19,-0.0088579665500788,0.011877301568187448,0.01050308190607999,0.05918066672234801,-0.02073526811826625,-0.04867758481626802,0.00014433875060756939
