time,1,2,3,4,5,6,7,8,9,10
2018-01-09,-0.0046501324919525355,-0.006711155425650486,-0.009013595524012149,-0.0070059912538214435,-0.008953069731230053,-0.008902906366901947,-0.00873853094476251,-0.009106014877250327,-0.008626929583727828,-0.009518041519890627
2018-01-10,0.006060798065122858,0.007092844263942402,0.004964932924526735,0.007945398822195436,0.005877463692134143,0.007735267907985917,0.006060826863678376,0.0038399284411332166,0.0055004474123611065,0.006232808194568017
2018-01-11,-0.009164896288404258,-0.006151737505599342,-0.006179167434100936,-0.0034879428639480385,-0.005800592722572851,-0.003961371920512041,-0.003958795204070612,-0.0012197931132148314,-0.003786088750508152,-0.005968717544803397
2018-01-12,-0.033064510642112854,-0.03166883906820327,-0.03180338524101366,-0.029627109330670948,-0.024693184672791083,-0.028589010042887164,-0.02904489846980609,-0.022629655478491762,-0.02039921518731955,-0.0234507082296986
2018-01-15,0.009282468529945883,0.006403773093825267,0.0037645202354762175,0.007654245546695047,0.007647411811107507,0.007981077898452945,0.0064690762681923475,0.005957604266845575,0.007755033886179216,0.004546940463810787
2018-01-16,-0.005263415119768953,-0.002092942784740271,0.0005658692520431536,-0.0007862422569453407,0.0015539747926980006,0.0008413946393458214,0.002167844458487422,0.002071636164119808,0.0030622786328397466,0.0034470000425475666
2018-01-17,0.004245232264043901,0.003931129628725969,0.0022558979859269843,0.004320816801258208,0.0017391720522464294,0.0006269928466043909,-0.0011526022020210758,0.0032835097209857186,0.0019568691692627934,-0.0003365876953621613
2018-01-18,0.0035603445493566266,-0.001292335706676062,0.00014400624678167416,-0.0014441812973507758,2.188072234658908e-05,-0.002883718299175123,-0.0016450891202275193,-0.0016851624562063427,-0.0035773346904560874,-0.0034964679123240566
2018-01-19,0.005246498783457716,0.0072987621033383295,0.011021441805291925,0.009898918238055573,0.007122891360612076,0.00834100289980447,0.007881399574471037,0.0073941986571354375,0.00681364674458755,0.005757736883824344
2018-01-22,0.0018184428371403258,0.001549086049410367,0.002542393434936752,0.0006270443392591881,-2.8911887197072825e-05,0.0022235351710966516,0.0015523885496531375,0.0025767800984351948,0.003613478923316674,0.002387209862606386
2018-01-23,0.00962584578374046,0.009631401546648693,0.005387584916343827,0.00911781864017691,0.006128825221886669,0.0043782224424832586,0.005180056368730077,0.005407312054514593,0.006331738109992391,0.00449229455584269
2018-01-24,-0.00313428023204024,-0.0023672753110990973,-0.0018125951432896622,-0.0029171280697174303,-0.0027418777906144795,-0.000786871710096106,-0.003055341524335378,-0.0013508721202823467,-0.0016077110781008777,-0.002110980198834372
2018-01-25,-0.003950892203177746,-0.002244484668497332,-0.0034666262587880817,-0.003717147480214267,-0.002167636420194334,-0.0006198842570733718,-0.0020054160854835195,-0.0013371551553782877,-0.002530160122190264,-0.002126339644013843
2018-01-26,-0.011809434671624604,-0.010544954354030366,-0.011796604611225723,-0.012685155226147623,-0.014162885228595157,-0.013251518262345535,-0.014340202764688777,-0.014301204263348048,-0.017454646676953105,-0.016011224698883053
2018-01-29,-0.004608922282739586,-0.0027988685400848596,-0.002300303305732574,-0.003455736950655802,-0.002507151120166096,-0.0009926219169093474,-0.0018970772121505077,-0.0019052337886858635,-0.0005665305828833901,-0.00014769186470456398
2018-01-30,-0.02414662472754795,-0.02596885730442636,-0.027707823262480884,-0.027158250259793855,-0.02595929656345642,-0.030278353603336174,-0.02609338978095428,-0.026327392241754326,-0.02471670179297974,-0.025109332537075944
