Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
-0.1310802573247369,-0.17602591720365607,-1.2738932786465775,-3.7604026904844843,-0.007989968005894034,0.40812717740326526,0.4327047489458892,0.19171321973546498
