Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.14043518697683535,-0.10691049647693211,3.182816733874705,-0.7985339216249576,0.009662799762901941,0.035682110278996426,0.2887378909772955,0.066017370258308
