Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.07224410047938573,-0.03829929074936776,1.2568119705636087,-0.43081105978227086,0.0017622188603002968,0.07943270889252489,0.14906482529158643,0.015818258957835528
