Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.061224178988466306,0.02161477343655818,3.4005838908275146,0.14789776025214746,0.01344725897949848,0.019616406075409792,0.23335608204267416,0.023972116359634348
