Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.17997251446794954,-0.10801132129899098,1.8114913295602317,-0.9398107488899915,0.005527851927085197,0.10714461290253927,0.3084859811114965,0.021949031505692603
