Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.2051193248505253,-0.08037147425091788,3.2708430206874475,-0.5839563764974618,0.012597851386216214,0.05411074128437672,0.3440427719450314,0.5523059846521469
