Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.26169306542821136,-0.05955696714097136,2.8537021029442458,-0.5739927020599068,0.01602310758743681,0.0580965217684708,0.20537683001483448,0.149841092877453
