Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.22643154889603623,0.026808465974884576,4.482553262798886,0.3263260287665258,0.02016455865645696,0.0416217122605444,0.10725050601270275,0.43874362174591375
