Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.14186529411417523,-0.12039124976808963,2.4801972370158487,-0.9115278737946482,0.011403166950951896,0.0574485595964489,0.3877087947192318,0.1322437446357976
