code,open,close,low,high,open_std,close_std,total_volume,total_turnover,volume_std,turnover_std
2268,233000,230900,230100,234300,0.001021802109623754,0.0010771740985592436,2777651,64444591,14870.991190412904,344793.5723227018
2269,33000,32800,32400,33200,0.0020287893232488565,0.002028381042596721,8525281,27833499,50261.075663139985,163868.6243245278
2270,0,94200,0,95000,0.0010432638035239503,0.0009971283863168356,830200,7806008,6098.3638087321515,57253.28405014057
2271,399700,419000,399700,421800,0.00200762318655398,0.0019115125344484564,8149414,336909535,39416.21135760486,1629646.3770430265
2272,57500,58099,57200,58200,0.0010821548409194932,0.001046951695940575,1877400,10837479,15916.965304945175,91747.503688058
2273,236900,238600,230500,240200,0.0014405469327851016,0.001460983655757066,10405627,245579764,43335.09850251866,1018915.8430876437
2274,72200,73900,72200,74600,0.0014223636937741651,0.0013435010585131865,3175034,23351017,21366.252971217385,157712.22963763875
2275,162000,163900,161800,164500,0.0008174793382092114,0.0008147877506163417,1073311,17586006,8626.278359207203,141387.24739901582
2276,86300,87000,86000,87600,0.0011127105340458254,0.0010716341936739368,5386912,46779425,22196.45628278371,193019.3169122444
2277,58700,59200,58500,59300,0.0011628753982849658,0.0012088859311251208,6538538,38556504,30806.62994569203,181606.43319300722
2278,142600,145800,142600,147900,0.0016915120133825189,0.0016129145572875438,5899561,85978742,45452.49686408766,662781.0646339764
2279,102100,103800,102100,104800,0.0012279425168486985,0.0012048167467600711,4999319,51713140,21389.54681917524,221352.05064590625
2280,77500,77700,77200,78500,0.001190827579777058,0.0012367105764550014,10002531,77783703,58525.64988806842,455758.63188110874
2281,296700,296000,290800,297900,0.0013283383310106595,0.0013094101440860088,12355881,363329257,41353.53039770893,1219658.471263046
2282,142000,143000,140800,143300,0.0010791082113617944,0.0010980251901426433,2802095,39847045,17577.719241405855,250176.36026441466
2283,57500,58099,57000,58200,0.0014295451919258313,0.0013644573426255806,7841394,45217160,40411.82385034739,233592.2110880084
2284,90000,89900,89600,90700,0.0008914392735041183,0.000834323862131252,3868331,34780325,19114.343635201945,171766.5288818787
2285,112500,116900,112200,117300,0.0018041985029216467,0.0019091379500958644,61011603,706193229,351012.5049825212,4061450.7928705057
2286,97200,100500,96900,100900,0.0012305817473333908,0.0011340163950768526,2029219,20093925,15701.796476582951,155396.8934773684
2287,337800,346500,337800,347800,0.0007948174913161265,0.0007826358390226317,770078,26462491,3257.6978921342015,112356.96316878867
2288,56800,57100,56400,57300,0.0012840522148132312,0.0012426369873748367,6531400,37176671,24858.126582545665,141467.18881978677
2290,131600,131000,128800,131600,0.0012371633511670907,0.00127258842634231,1145701,14933549,12181.393191149707,158692.17230443604
2291,70300,70900,69800,71100,0.0010718979880021918,0.0010352489959360315,2588720,18258673,12723.473278683034,89802.96710117588
2292,143000,143500,142200,144000,0.0009035060109231506,0.0008990311474754817,7466418,106972618,30145.990773120997,431778.235010553
2293,147500,145700,144100,151400,0.0024386284485441575,0.00264910336264067,8438385,124372231,27114.61676062517,400164.16092873574
2294,453100,437100,437000,455000,0.0013085819613190821,0.0014280743443868037,8920752,395727341,35507.210771851016,1569014.0981062488
2295,118000,119100,118000,120000,0.0011501813322273096,0.0011652018848614097,624214,7439090,4660.922611086902,55564.96252443038
2296,74800,75300,74400,75400,0.0009828915235796703,0.000967284610735922,3400525,25483256,16744.63289318693,125570.35997321608
2298,89300,90500,89200,90500,0.0009146417361502041,0.0008679525017843648,2355301,21176474,11087.542333910556,99595.03266072633
2299,144200,144700,142700,145300,0.0011147529193838031,0.0010617726146099132,3904421,56335663,15805.086824609834,227941.8232649795
2300,89900,89800,88200,90900,0.001668942208140744,0.0016954111128544102,7102400,63464453,34869.11938977139,312010.422284131
2301,172100,174500,171800,174899,0.0011988552439591781,0.0011570202179209945,2367775,41222222,17828.11930647314,310848.2801241637
2302,173800,181200,173000,184600,0.0027416925829561152,0.002707464753100433,40090063,722847184,148144.86914994798,2684513.686049717
2303,69400,70300,68600,71000,0.0017256588141570117,0.0017904347335608074,8872226,61874920,55283.49315083958,387972.2638957785
2304,1162000,1160000,1142600,1164100,0.0014125234687583955,0.0013786775953158884,3600570,415856060,13281.245222573594,1536295.8791632857
2305,45900,46200,45500,47400,0.002102485337579357,0.0021253587229550512,10977799,51099289,98393.23190661678,455320.08184682106
2307,113200,115600,113100,116500,0.0013022020490149912,0.0012791683755257767,13409951,154278158,56078.1252196861,646790.9971689683
2308,121100,121300,119600,121600,0.0010592943432393698,0.001085008751384607,4105236,49602702,17626.006908369556,212929.49251775534
2309,149000,150000,146600,150900,0.0012660198360643566,0.00132274376611008,3853370,57466265,18606.639828891886,278103.9344278701
2310,201500,203100,199800,203400,0.0011107455859901468,0.0010574719853963298,16801425,338532838,56791.6675569563,1147362.7307445789
2311,234100,228400,226200,235500,0.0019812422156101307,0.002009834244574785,5521093,126608445,20628.385498260308,473220.9697197453
2313,326800,320000,316900,327400,0.0016885445607758658,0.0015942790860973173,8357313,267875806,42941.26233645165,1385319.5963686625
2314,62000,62500,62000,63600,0.0014868312548561174,0.0015258995423910585,5855500,36707209,35451.07471671955,222993.06172758903
2315,216800,219000,216800,219100,0.0009124056611461805,0.0009503515445149474,1034900,22578885,5997.731425500872,130978.82338040498
2316,115100,115600,115100,116800,0.0013304375527480041,0.0012812913131725928,647966,7506969,6409.6535298838135,74250.4935237578
2317,127100,129100,126700,129500,0.0009119029438289532,0.0008624424445128774,9320330,119856540,34845.87885369119,449123.25772053056
2318,71000,72100,70900,72300,0.0009513715043128181,0.0009645643082188733,4829580,34626798,33388.31250633851,239897.3994949812
2319,158400,157900,157000,159000,0.0009776781829780859,0.0010709354258358202,662310,10472189,3726.960951512696,58918.7767996851
2320,215200,211900,210200,217900,0.001320417921981183,0.0013261092068686938,5388523,115081297,26705.019402303165,566137.7982107016
2321,122899,122200,121000,124100,0.002064981525938506,0.0021693804928429655,11942885,146060594,75130.51953223579,920437.4072339346
2322,188900,193100,188400,193299,0.001063082802164833,0.0010714118769878328,1948374,37174965,11398.95852246432,217807.31142174278
2323,67900,68400,67400,68500,0.0011477298003737789,0.0012099453694036752,8887670,60438211,45663.92102969025,310855.07110598584
2324,239600,237200,236000,239600,0.0015988242405353976,0.0014142538125356046,1036372,24619441,20355.44111942181,483475.6597548214
2325,47900,48000,47500,48200,0.0013753194353428187,0.0013684388610936463,9552074,45776589,55454.972757662305,265863.94305966125
2326,113800,115399,113800,115700,0.0008956488406389392,0.0008905492595504753,5803739,66676449,32791.69771613963,377348.4742604327
2327,104500,104500,102600,105600,0.0017916298763671617,0.0017498405629248377,6971576,72432377,34632.31260284936,359324.0808373783
2328,68800,68700,68100,68900,0.001266149226816217,0.0012016363347592401,3706315,25378553,21557.01393094162,147756.07910615188
2329,65199,65600,64700,65900,0.0011812816193849413,0.0011258050506697378,5228309,34167323,26898.633118317997,175419.0564354874
2330,88200,88400,87800,89500,0.002077213233069736,0.001988826125444829,2721605,24027993,16617.0168683213,146692.9511814814
2331,102800,103800,102400,104100,0.0011308348126651286,0.0011111292491983204,3329704,34453284,18185.02907768383,188316.48442872035
2332,81199,82400,80800,82800,0.0013393248116262896,0.0013802798397830973,5176973,42484487,23436.29479764756,192523.97553943668
2333,143600,143200,141200,143600,0.001375449969889026,0.0013554734345408938,1030444,14711158,5527.971265242294,78882.92361266751
2334,85300,86700,84600,86800,0.0011583946295227552,0.0011540559716662821,6999099,60184041,26190.793268755817,226157.15309139446
2335,307200,308000,304000,308300,0.000785084372069094,0.0007725422533745504,1246058,38198797,5465.258786028035,167541.97873289385
2336,109000,117800,108500,118500,0.00355842907666646,0.00359988772691584,5074102,58452493,30070.41997193643,346403.982027106
2337,53800,54200,53800,54400,0.0011793297239451027,0.0012038151345727822,1474437,7981030,7991.926373200321,43274.813709553775
2338,146000,144600,143300,146000,0.0009948521682658375,0.0009094984439233122,1070395,15458138,6331.3960000293455,91173.6614538175
2339,90200,90900,89700,91199,0.0009801414729122943,0.0009566657310053451,3706315,33539346,17943.882998107554,162423.7442885193
2340,72500,72300,71700,72700,0.001308107545829941,0.001241840424025498,53903631,388955388,215081.3845874171,1554594.0100259131
2341,271900,264400,263700,274900,0.001850113239521965,0.001815296216411283,6106432,162663335,26111.119645410832,700931.4556500039
2342,61000,61200,60300,61600,0.0015487748856253,0.0014768830298776995,19714526,120172702,139916.43495714833,855634.146301348
2343,355000,358300,355000,364300,0.0019535011886020436,0.0018413883487995194,2356253,84985585,9491.06372880125,343032.9270338393
2346,184600,190400,183800,193700,0.002133328866116481,0.0019133406319001636,4735011,89792756,22214.02944446765,422491.8792900837
2347,63200,64000,63200,64400,0.0013549158980752042,0.0014536766657780428,2482600,15860565,17576.050155015033,112393.49861551524
2348,57400,57699,57300,58000,0.0011940934094176357,0.0011506481662392244,1727695,9945319,14577.983290194414,83853.1813433305
2349,76200,79000,76200,81400,0.0034704200492580947,0.003435780468480419,3530622,27849900,33701.97561164987,267137.7397812349
2350,100500,100000,99000,100600,0.0010870644568795234,0.0011946194308087238,7162761,71429211,29295.696983688475,292086.2860668164
2351,86000,86500,85500,86500,0.0009492294580845808,0.0009104277593721203,2445832,21054251,13766.24574482215,118726.10174888851
2352,503600,505700,503500,507000,0.0006261100978804241,0.0005795482617590872,1365375,68932097,5232.919477660223,264267.8166491041
2353,132700,136400,131500,136600,0.0014331211143574437,0.0014148173920251114,8811998,118694348,42386.5594049859,574169.3750590662
2354,170400,171600,169700,172399,0.0008479599560112662,0.0008733408177169734,5823640,99830535,21578.09288567886,370007.22547535604
2355,105000,106000,103600,106800,0.0017479106541006468,0.0016899394883080864,10407038,109764227,76433.64528266713,809771.6703893953
2356,261300,269900,260600,271400,0.0026067446847779737,0.00249469251099285,2536374,67589914,16902.446468939215,450537.8858519147
2359,225500,223500,220900,230000,0.0023222860270571376,0.0018107197288067779,3208440,72004893,36673.1149378787,833420.7698974536
2360,66500,67400,66200,67900,0.0014036909891605954,0.0014459843718403812,4085194,27490697,27166.19112436979,183152.93752675975
2361,56500,56800,56300,57100,0.0013075655639885211,0.0012767044924888189,3662300,20797978,23177.143729490515,131685.00225984608
2362,244899,251500,243500,251600,0.0014020479293792875,0.0014512708469883564,8780640,218445824,36815.43893702102,918372.7918314801
2363,85600,86800,85500,87100,0.0009980068052979122,0.001118009801159104,1403462,12121928,10794.302287134591,93430.46387509377
2364,106000,107300,106000,108900,0.0011838903549760294,0.0011615399970535442,2136937,23014703,9839.940594693422,105834.6802837757
2365,331800,343500,330200,343900,0.0013745349617730772,0.0013645158088267946,5682321,192457236,22609.793260974926,768510.2446491886
2367,85800,86000,85600,86400,0.0009317687368080539,0.0009158533552250249,3801341,32689344,18193.231248272547,156454.37624744602
2368,255400,253600,251300,255900,0.0010080334879018487,0.0010240876842666,4471883,113102479,18100.552139027128,457921.235244158
2369,103900,101300,100100,103900,0.0015555175451691665,0.001333131890457241,10678846,107922879,46741.29304527957,471329.9947502676
2370,143600,142600,142400,145600,0.0011693856139646684,0.0012784042587388098,589802,8465564,4988.30727948616,71451.36548472338
2371,419099,419300,407900,420800,0.0018609219621869067,0.001847234082482589,12488329,518319463,56904.289259544166,2372369.871217421
2372,180000,197800,179800,197800,0.0018376533175334822,0.0019755101039392667,15645393,299425726,95913.3887813633,1875034.3123748745
2373,145800,147000,144200,147300,0.0014826845707959942,0.001505938785662715,14581393,212562225,69125.00144522598,1006372.3471139249
2374,54500,55100,54500,55199,0.001218657025455931,0.0012462887373062153,3299059,18116634,25911.491002179893,142266.32489470372
2375,75300,76100,75200,76300,0.0012014164343392563,0.0010527600357526053,9113620,69136665,34514.93865431342,261864.69995151888
2376,111600,113100,111300,113300,0.0011835597587090514,0.0010622576873386869,3337921,37505961,14062.777812782868,157972.16066719007
2377,100900,102400,100900,102700,0.0012171806415781606,0.0012205549643506698,5398581,55107411,30271.858077858975,309374.315213437
2378,101500,103400,101300,103900,0.0012240591909009038,0.0012265112349886009,9330105,95723439,46241.55669473686,477398.9425791833
2379,53800,53800,53500,54300,0.0013507449701834944,0.0013183776292309665,3739252,20145127,27510.077390747363,148431.71238711322
2380,172800,172100,171000,173600,0.0011693036470359131,0.001180696784204025,752809,12959293,4206.886433506104,72471.99489239443
2381,79300,79300,78700,80100,0.0009833357103975497,0.0010521198830047564,3489946,27701966,25954.486873342492,206133.1929884859
2383,200700,207800,200600,209500,0.001522305648845963,0.001514568885645942,8501170,175590418,41550.688729826645,860019.3514423023
2384,284500,277000,276000,288800,0.002023383816058488,0.0020157212179422695,5893624,165992883,21040.99632555707,589337.7603037469
2385,61000,61200,60500,61300,0.0016390344788250837,0.0016638294496428216,25864106,157604523,106327.79184971703,648737.5767606886
2386,84700,90300,84000,90800,0.0029529701488527726,0.0031907201679664183,43864188,385845540,241793.5467805309,2144967.7159034363
2387,165400,166500,165400,167800,0.0013446432127909478,0.0010723029170030978,2372649,39538318,19719.25685461218,328096.93204338936
2388,79000,79400,77700,79500,0.0014205203426512348,0.0013669032912197261,2630203,20766529,17401.456403399017,137450.64969612553
2389,212300,209600,208700,212300,0.0011382563501005926,0.0008587860576239458,3891220,81621643,17787.275108924296,373208.5718175752
2390,83800,83800,82600,84700,0.0015628499341687337,0.0016374654760589356,11319355,94595332,80151.96846093515,670925.6889796227
2391,143800,150600,143500,151800,0.0018081200060176984,0.0018308171345247037,5764957,86281313,25878.0409826067,386891.73114009114
2392,50300,51100,50300,51200,0.0015641281768518749,0.0014033345192058008,6583998,33482614,24726.032469878068,125873.34748718007
2393,314500,315500,313400,315800,0.000559695907543859,0.0005635916243897933,816711,25701551,3927.816589096757,123610.93723045553
2394,121100,123600,121100,123900,0.0010054156081382537,0.0009996937895313488,3914324,48099592,22479.724972998352,276878.2144942312
2395,121000,128300,120300,128600,0.0018418764685326071,0.0021451791178692045,2802404,35067444,23958.801313951302,304745.0007003839
2396,216900,217900,214000,218400,0.0012589794995619744,0.0012334282582028857,7749395,167671990,31454.029860547016,680937.8661797732
2397,67600,67600,66900,68000,0.0012993292714051227,0.0013852173030819823,3305393,22327452,23579.61631698127,159495.73663878065
2399,152900,153200,151600,155800,0.0017823012274995125,0.0016502967634255657,3738786,57242495,23080.76977968463,354037.38739865366
2400,53500,54300,52600,54600,0.0016938632217738346,0.0017213916502862364,15821348,84576076,76241.53721637595,409128.3416845884
2401,120100,121400,119800,121600,0.0008694971839292421,0.0009056014357328496,5002996,60486919,25409.356526931017,307680.5709368077
2402,92200,92400,91600,93300,0.0012844055260149794,0.0012171550219458325,14294302,131671425,74733.99451908196,688255.9546327025
2403,125300,123600,123100,125300,0.0012257121017670266,0.0012717625144979179,1073683,13291570,8664.132820095172,107345.86775971454
2404,68700,69100,68600,69300,0.0011080687753345986,0.001096142237561396,1429561,9857703,10069.442915039015,69413.7220064186
2405,266000,264600,258500,266500,0.0014172908233847927,0.0013775619976376216,23151755,607049185,104761.46707338422,2734467.5604711473
2406,71600,72400,71500,72500,0.0010770190139494417,0.001142505208751749,2244140,16194193,11861.598310093541,85572.26625714713
2407,205100,207700,204300,208200,0.000978785907852189,0.001030430028503307,10227822,211515975,49633.5449337332,1029559.3983756122
2408,126500,127000,123900,127500,0.0016472313040302258,0.0019164225643908564,14395124,180672158,71344.98655835792,894494.3185243651
2409,285000,290800,279500,293500,0.003117513791442522,0.0029569515666255657,15164370,436641448,93304.56081867541,2672639.934378983
2410,198900,200200,194100,201000,0.0017008488740844882,0.0016034148004955772,6196052,123122663,27249.187443010545,542089.123866142
2411,266800,265200,263600,266800,0.0015196262013606216,0.001334362007196058,1910837,50643147,10464.802379512093,277164.5367686263
2412,165000,175500,161500,175500,0.0017461535008353854,0.0035156763251015266,704447,11758117,8415.431882252753,145495.71241791648
2413,99600,100000,99400,100399,0.001048174617892721,0.0010339594137163816,2154237,21507666,17066.04556693583,170251.8294680347
2414,168500,169800,167500,169899,0.0009017988775339566,0.000908251306706326,1162176,19624281,6098.329237411351,103065.5122613029
2415,392900,391300,385500,396500,0.0012820075113099331,0.001289998730143611,24266850,949143387,67814.88187953862,2657624.735523062
2416,94900,94900,94100,95399,0.0014000946025861964,0.0013235499484621019,3799172,36005316,16576.82196814992,156963.27271290976
2417,131000,131300,129800,131600,0.0009339539325661261,0.0009481742385424241,870559,11374334,4558.330112006414,59589.23846916904
2418,89500,87899,87700,90100,0.001734739544044212,0.0016690266008398671,5748801,50860154,29660.633401829957,261640.67273353512
2419,152800,154800,151100,156600,0.0014278836513363282,0.0014147163037989713,13038655,202256347,50896.00121329522,788135.4499303142
2420,52600,52800,52200,53099,0.0016985602107242928,0.0017206834482904356,2143090,11300376,12108.890652881662,63738.91029718663
2421,60599,60700,60300,61000,0.0011627394808003653,0.0012397290311646336,8152700,49433964,46209.31222413223,280290.08441841614
2422,247300,240000,238500,247600,0.0018329086601829474,0.001914770968183108,10828204,261018604,44135.37482085235,1063177.464712454
2424,154500,154100,152800,154500,0.0009298304158605146,0.0009537141508718652,4012721,61679211,15231.883775811028,234265.66286991216
2426,58200,59000,57900,59000,0.0012387829117716921,0.0012443481004773352,10768260,63201732,61013.229671932626,358099.12653757836
2427,323800,327000,320800,328200,0.0012371170318801507,0.001235673670339346,4978568,161898281,23823.057556622844,775325.3942562185
2428,120900,121300,119100,122000,0.001652923215853892,0.001665381386745615,18876446,228303690,62872.29274803069,761488.2073821969
2429,36000,36100,35800,36400,0.001862835476065687,0.001889018144541878,22216839,80274449,102530.69543468807,370396.5588936136
2430,142300,142300,140100,144000,0.0018274252236850919,0.001975124812421252,9451184,134364424,36384.779694741424,517027.6593204068
2431,84000,84800,84000,85100,0.0011631482618862676,0.001053877770027464,11042417,93387077,68515.45646917244,579370.3696338269
2432,92400,92600,91400,92899,0.0010530996315413507,0.0010807851304342633,4301128,39636453,26580.37241095693,244616.6602372269
2433,84400,85300,84400,85700,0.0009802178776170164,0.0010092970950941462,4025518,34234533,21209.822189583247,180024.9351314172
2434,105100,103800,103400,106000,0.0013457450078463262,0.001324456387102103,11617035,121368013,43129.37537949958,448330.4406974851
2435,174000,172800,172500,174000,0.001076946609504066,0.0010058129410019478,627105,10849684,4952.650722610855,85611.80558479806
2436,58600,58900,57699,59100,0.0015815250297882902,0.0015901109161722013,15672725,91510714,84752.32446984216,493680.1477500543
2437,69000,68300,68300,69300,0.0014410713394462967,0.0013288000942664811,6910752,47503857,41051.357719681924,281432.2311891188
2438,70900,72300,70700,72600,0.0012441095538578216,0.0011873738733894112,2105976,15104539,13377.14568838214,96294.9136879919
2439,234000,231200,229100,234800,0.0015756034373502871,0.0015446170629406421,6135350,141847452,26660.686224409445,616138.390621916
2440,197000,202000,195200,202900,0.0018775919940666567,0.0018061504294112107,26045231,519822565,101696.81570250502,2027853.0615959384
2441,100000,100300,99000,101100,0.0010362071687069865,0.0010522243551986787,2389220,23891579,15879.254248049501,158920.16590750532
2443,90100,91900,89800,92500,0.0012409207399322448,0.0011620946973696458,11776970,107666491,39916.109439798514,366059.7179330496
2444,139800,140400,138000,141100,0.0009942167781785576,0.0009041176050187558,6998658,97745204,28181.60679757448,394768.70692045527
2445,129000,128800,127100,130000,0.001419641461899834,0.0014338068247404408,3848951,49381930,25114.504383125393,322731.5292849084
2446,102300,102100,100500,102300,0.0011012621997403891,0.0010843250170349374,3841364,39044904,17525.02104785482,178062.98480457126
2447,53000,54600,53000,55199,0.0017966119990091563,0.0018127856831888604,12316485,66869819,62427.919378253755,338823.55118994374
2448,89700,91100,89700,91199,0.0008713942498058026,0.0008468669625306519,2280510,20698828,10423.717200557421,94676.78542235693
2449,173500,180900,172500,181800,0.0015505606534660249,0.0015267945901891544,14803051,264451571,64339.337496784094,1148077.5995895136
2450,222100,221900,220000,222700,0.0008270569867324966,0.0007783557578425598,21222265,469604685,85018.51363219424,1883692.5692020706
2451,296000,299000,294300,300300,0.0011980821762856107,0.001068504483761674,1180400,35278154,8849.532369115463,264476.92419284343
2452,61300,61800,61200,61800,0.0011343032601178326,0.0011865385444330208,1745800,10745847,9699.713111690131,59759.37419874279
2454,114700,114800,114300,115500,0.0007379695961184846,0.0007424004831993487,2730000,31339668,14402.671474649922,165273.07347375713
2455,95600,97400,94400,97500,0.0016108925564421333,0.0017782897664238627,6110600,58849233,26830.608561641042,259418.56104623474
2456,205200,207800,202000,208900,0.0018082866369381102,0.0016997290537840892,37408923,769597047,102926.65735558087,2113186.8337921794
2457,117300,118500,116600,119700,0.0011494911798729103,0.0012162473113238046,11009118,130133722,41245.23052840936,489536.7083120229
2459,119500,118800,118300,119600,0.0007767723188461888,0.0008161238851898228,955908,11359813,7056.168085871179,83943.22709527315
2460,717600,711000,701800,719900,0.0011438616109680259,0.001223375847115484,21222721,1505602666,65010.63709940945,4625329.770917102
2461,118200,119100,116300,119500,0.001398465142173949,0.0013912493025890745,5282491,62628169,33136.834567419355,394659.9227664773
2462,260500,259400,257200,261500,0.0011229222932385848,0.0011433445294005981,3633105,94137340,29994.65358468961,776178.1275110138
2463,53000,53200,52900,53600,0.0014863464250143654,0.0014181587119313785,19306315,102677208,102946.23645458218,547410.6990024827
2464,286000,284700,267200,289600,0.0017525928918606644,0.0017386573173701666,1969240,56370389,20336.238280955622,581360.1941181906
2465,99800,98500,97800,100900,0.0015990306818318254,0.001587660261046171,30211181,298961452,204650.31756458772,2043506.6811299694
2466,532500,532300,527400,537000,0.0009738783683559762,0.0010173319085935285,11233456,598330366,35541.945112742644,1895023.3595211476
2467,76300,76300,75200,76500,0.0011449375315860568,0.0011700819742793708,10946702,83136854,55090.70890599994,418454.81196859264
2468,246900,251500,244700,252000,0.001114159236802634,0.0011352654450953801,3548752,88198250,21206.146918490198,529142.7806404963
2469,66200,65199,65000,66200,0.001344963702951448,0.0011368181314568347,4281499,27951331,22630.793351298747,147733.84789166143
2471,40599,40700,40400,40800,0.0014196333217079014,0.0014198986541060278,3575934,14508065,21158.80022559928,85741.04470669203
2472,98300,99000,97600,99300,0.0009449720486001784,0.0010243284430624707,1717932,16917749,7651.964437633757,75472.57229548674
2474,84300,85100,84000,85300,0.0009680494470428014,0.0010106926113245432,3129479,26528376,14821.127624675803,125738.80187779585
2475,234400,230500,226000,235100,0.0016969031510369367,0.001755964014138023,22817910,522101532,62048.12075166146,1420717.0747926862
2476,56100,57100,55500,57200,0.001436447086167994,0.0013641410195058604,3678113,20823780,25913.672596982102,146324.79301937585
2477,44500,44600,44300,44700,0.0016792263760572643,0.0016345254755240173,38868919,172992550,248530.18364210794,1105050.154574444
2478,54300,54700,54100,55100,0.0013117848893042865,0.001279527980804526,1993400,10888926,10849.29317893872,59299.08365961202
2479,97100,97899,97100,98600,0.0010020165606427567,0.0009803546928689498,8316830,81486729,43606.43374691147,428269.84777863766
2480,71600,72100,71600,72600,0.001071803422024573,0.001025879334075248,3182402,22945100,19595.613610870703,141395.07947195353
2481,51100,51100,50700,51200,0.0013095160963908854,0.0013157341626897675,8760039,44611775,63115.65194151742,321925.7953482708
2482,79800,80399,79600,80700,0.0013678185126239652,0.0013020503224519411,4532911,36309912,31562.04717608776,252466.06776191696
2483,54600,55000,54200,55000,0.0012658017651141684,0.0011234573062695677,1337700,7322758,7427.558450779701,40648.68658173366
2484,93200,92400,91900,93200,0.0012332963862155414,0.0012842915405334157,3013874,27847131,19202.325821818933,177117.0262524148
2485,262000,261000,259000,262700,0.002123627844545566,0.002025444287851392,413100,10815987,4350.52135816687,114076.1782712165
2486,54400,55000,54300,55400,0.00146455793851276,0.0014631326518251642,7002337,38461298,52559.229828274736,288824.85884342546
2487,48400,48700,48400,48900,0.0013512764829354217,0.0012905453146639042,1461923,7114062,10764.670288478315,52348.44094766582
2488,119600,120800,118600,122100,0.0013294017896162752,0.0013507983368179978,5512450,66568442,36353.948021865515,440278.59382556006
2489,60300,60000,59700,60599,0.0013979589005195757,0.0013527502204100982,8767190,52731957,60950.88721345279,367174.0064433439
2491,126800,127000,125100,127700,0.0014746415967276925,0.0014029336808929602,6638097,83886743,29488.04680564613,372710.01279027754
2492,74700,74200,73600,74800,0.0013441777333119207,0.0013506447129522864,3884787,28811240,19281.77609648524,142817.73975610748
2493,146100,155500,144900,157700,0.0021997962714226152,0.002282137563793415,34582705,529589435,162620.5509406488,2480793.095854285
2494,88800,89200,88600,89600,0.0009255925534884244,0.000914208257632165,2653144,23649446,12856.664452365756,114619.0763640907
2495,39800,39800,39600,40000,0.0013023151454015704,0.0012503215961291053,1442293,5740539,10628.81293027011,42297.11442066098
2496,53099,55900,52500,56400,0.0023890293251954517,0.002431884402337639,33257134,182014209,216675.33498960722,1193261.9941193962
2497,134100,135100,133300,135700,0.001252235771434616,0.001320950795457143,25584176,344313988,91399.62424189932,1232194.6520275588
2498,33100,32800,32599,33100,0.001985938786480616,0.00204687655324081,4305667,14126847,37269.60366974652,122155.54664683757
2499,200500,206000,200500,206500,0.0010006782873355838,0.0010869271509428473,2025109,41445380,12848.581357715735,262948.2215092865
2500,92899,94200,92899,95700,0.0015109438975368817,0.0014674710700059085,39318542,371328093,180585.03925448496,1706387.158128469
2501,106400,105800,104900,108699,0.0016296581809207293,0.0012606224611565692,18356681,195991501,127816.89518137857,1376977.8869207746
2502,86700,87600,86700,88000,0.0008573305303903634,0.0008370307495664963,3857113,33745488,26405.202297334563,231086.72169125173
2503,55199,54400,54100,55700,0.002881001089171265,0.002695904894059609,12252218,66806181,29714.502259876936,161777.8288626964
2505,28400,28300,28000,28500,0.0023597179822060755,0.0025740471164198784,34085236,96262397,153711.61730429152,433797.004838511
2506,42800,42500,41900,43200,0.002089852395341625,0.001888224115113641,57352740,243108240,264194.7610727365,1116430.1729719453
2508,482800,497000,482800,498700,0.0016125258983138698,0.0015786920425206448,8045232,397794109,24309.709034814103,1200238.4449036473
2509,90399,89700,88800,90399,0.0012211867559334313,0.0011449571328276654,6137265,54841488,62890.649754840626,564069.6345571983
2510,63000,62800,62300,63099,0.0011871222543455618,0.0011560655228053092,14622265,91730071,58244.26102180842,365246.5708633543
2511,162600,161400,160100,164300,0.0015379349290900021,0.0013916878558576182,5759795,93104752,24343.82299921558,393397.339816238
2513,100500,101500,100100,102000,0.0009837292224679204,0.0009741696327249668,1474402,14903888,10550.12065845126,106834.99584489533
2514,0,77600,0,78200,0.0009793304392977618,0.0009756468478947901,2075200,16101605,23076.49520020846,178704.06128563124
2515,82700,83000,82400,83500,0.0012462447964633144,0.0011852063335776116,2349163,19498324,12193.159153366001,101249.00196592536
2516,55900,56200,52300,57400,0.0030714575134238916,0.002631250278593513,46995332,262650200,343073.2458390828,1919092.641847505
2517,220200,220300,218600,222000,0.0016372198430770642,0.001561836130129403,10510645,231083044,37389.802629279395,822321.4275435356
2518,164100,164200,161500,164600,0.0010564826716767705,0.0009902327733728948,2068718,33661131,10069.454072694607,163397.12785091894
2519,0,61400,0,61400,0.0010913711326205275,0.0011418205051638734,1780810,10877589,12257.884016717333,75030.5190604029
2521,91400,92500,91300,92500,0.0009825503380561226,0.0008923650544433792,2211740,20351067,12765.806089486296,117692.33525165218
2522,88600,89000,88100,90900,0.001781175842890996,0.0017610185748776202,9606400,85607255,46776.14157353801,417911.22709095903
2526,62600,63400,62600,63400,0.0011067051158128725,0.0011576939342605372,2492101,15715728,12629.96456570425,79732.63425509597
2527,101100,101500,100900,102500,0.0012003333566210652,0.0010340072042844197,2636504,26775147,20002.473554248834,203449.2352961642
2528,51500,51500,51000,51600,0.0012881060828552463,0.001299828376455556,4755026,24423758,24009.113767752882,123378.51626223692
2529,154800,152000,151800,155700,0.0010557235424548536,0.001074293000191146,3774990,57991077,24793.899145850424,379103.9497025963
2530,240900,240900,238000,242800,0.0013388754616065126,0.0013142836384226063,1260708,30250661,6614.147040774604,158603.18806886816
2531,82100,83000,80600,83500,0.0017890055893984257,0.001730118192901574,15828281,130642899,88775.1114586386,735982.70163821
