Annualized Return,Annualized Excess Return,IR,IR long only,IC,Max Drawdown,Max Drawdown long only,daily Turnover
0.058645160193845684,0.0009532371005692528,1.3100598964892662,0.0052946180360146445,0.011932862664643896,0.034434829696238956,0.43104029463608784,0.06519309668280833
