time,1,2,3,4,5,6,7,8,9,10
2018-01-09,-0.00947647995327739,-0.009565489197823629,-0.011850294177585232,-0.006939112726122468,-0.008178011530918317,-0.005473375778535089,-0.007312148465710331,-0.008903814490403755,-0.0067514635672161535,-0.007063434215366986
2018-01-10,0.005117426183868064,0.005208011362328404,0.00806995661053439,0.0066674021163741284,0.007336669012899321,0.006940623251199801,0.007070370348089627,0.007246920430226879,0.004291880327697172,0.00298153495230514
2018-01-11,-0.012106526250388088,-0.007779096522507483,-0.008630521150069348,-0.003725281135570778,-0.003342373139647714,-0.004322362670910198,-0.004099856408704802,-0.0021449103537061922,-0.0027400214115477256,-0.0011027770761854808
2018-01-12,-0.039546832196867214,-0.03439359912147744,-0.0313935610676035,-0.02751582069003666,-0.027624988991877167,-0.027387290216208636,-0.024605023962233984,-0.02326338966396642,-0.022208841668028365,-0.01719066715858014
2018-01-15,0.014670661155894289,0.010977743520958212,0.00720090945193681,0.006519095107337067,0.005555877345047588,0.003771184947288338,0.004938783826682446,0.0038038822584793874,0.005680205495093493,0.003945188364073174
2018-01-16,-0.004242093124288354,-0.00010124260360649144,-0.0001051048839734288,0.0021401031040638677,0.0005951604963066347,0.0005292760151752508,0.0010373639156349855,0.00023034404437557814,0.0009689153762703158,0.0041633306207764014
2018-01-17,-0.0010766025799876172,0.0021621412167917345,0.0035640794625184055,0.004266599038633252,0.001997541483698977,0.001552259553442932,0.0020589143242747718,0.002420488428412023,0.0023004861029789028,0.00135180261112402
2018-01-18,-0.003768648003186871,-0.0029931080273215573,-0.0023666596711562097,-0.0010594204632856056,-0.001214612614294398,-0.0014335773352754015,-0.0006748137132039203,0.0010029075149017377,-0.00048540716068305094,0.0004458954468681207
2018-01-19,0.0002570332670089247,0.009801179147269395,0.009379774332918329,0.01028256773129579,0.009419866659254114,0.008523767336353353,0.009794001905971274,0.006488111150312938,0.007099343097051053,0.005553481514900757
2018-01-22,0.004025303817810655,0.0025795090157368365,0.0035638696856473986,0.0011293294188496588,0.0009815511340866994,0.0005374062117606471,0.0016420431674781084,0.0012247573381680644,0.0006656776886696525,0.0023257680663220036
2018-01-23,0.009603689022417296,0.009378400056703252,0.0053625942977424115,0.007167185205606153,0.007706932108665054,0.006962630562332629,0.006688481938243057,0.005329514189740056,0.0042907307122770025,0.0026398438934585535
2018-01-24,-0.012046808673525247,-0.005983019655487988,-0.002015380479398388,-0.0017429553477805119,-0.0010123385304474319,-0.0009504087074617331,0.0010347786299777528,-0.0013426986430655527,0.00028449671920802974,0.0020672095439247798
2018-01-25,-0.007603611509775483,-0.003149076952126663,-0.0014813438480042905,-0.0023149729453849958,-0.001515282713831137,-0.001261374613235779,-0.002283925904610229,-0.0018632200596175796,-0.001279825855009483,-0.0015736288221329072
2018-01-26,-0.01594815770644795,-0.014955862094944107,-0.015974524241230838,-0.013371346977408547,-0.014676969891968532,-0.013439814172668542,-0.013425777285783511,-0.012649595192777393,-0.012467970521082072,-0.009577528829416284
2018-01-29,-0.00909996080077563,-0.005037190184804319,-0.0012333160831671075,-0.0007514523551082557,-0.0020940678524618687,-0.0015991527304909364,-0.0005857537815226667,-0.0013173694204013716,0.0007540220177146452,-0.0003675050015261446
2018-01-30,-0.0383777806323589,-0.03110622590519858,-0.029522383133483616,-0.028707281470766868,-0.02534023783123035,-0.02668862711535032,-0.024745761109745884,-0.0224065142560749,-0.021595343785529904,-0.015050837764569466
2018-01-31,-0.04445564399601208,-0.04466280119891632,-0.04916298366022966,-0.04402601134516515,-0.04840513906056028,-0.04643269948632128,-0.045870427804240665,-0.044767718646300685,-0.04581846033938554,-0.03389162674068919
2018-02-01,-0.014829070019739276,-0.005368174215642187,-0.008200101636469835,-0.0077845027396971815,-0.004411828435881901,-0.00559110996961669,-0.0073629053356164985,-0.008526756283217104,-0.009880317073625034,-0.008227063485116847
2018-02-02,-0.010822817802807623,-0.007454862875651322,-0.007310665040214237,-0.006286156954362046,-0.004763046745012593,-0.005928886132144002,-0.003158307494345446,-0.005812091965058001,-0.006567603224178137,-0.0037429261608387097
2018-02-05,-0.07270658964429232,-0.06767804069405678,-0.06629108760891403,-0.06469860407238323,-0.060599265579031794,-0.057218921853466984,-0.05417964551078787,-0.05643635012711938,-0.051929459060187616,-0.04252515888585086
2018-02-06,0.010095674528551498,0.00682985905106696,0.0081402322747095,0.0034882567028505346,0.009685822346966173,0.0026310920754731263,0.0024697829716963846,0.004231938662919318,0.0013158014943671103,0.0003104141240680789
2018-02-07,0.013399036359647846,0.015249740860934152,0.01770735656924413,0.016200795943422185,0.01581830549734554,0.013677792539894882,0.014941634768531454,0.014606312885140147,0.01146781488597791,0.006623378730083768
2018-02-08,-0.05048142261188641,-0.03625016375390955,-0.037397176418554647,-0.030998542257623087,-0.029498921147993316,-0.03476582736524465,-0.03076640932904609,-0.030066620356697025,-0.032139436577131766,-0.03217874081570937
2018-02-09,0.03323655264589349,0.03249038400966571,0.029397833041652638,0.02903365189128549,0.026617869837395093,0.026086702343879924,0.02631049119827982,0.024654059452543373,0.021542232435504485,0.017017291520048244
2018-02-12,-0.00613831149030358,-0.000549561388300732,0.0002543647043446011,0.001808869941060709,0.002519563748823385,0.004011416350508381,0.0032292418131346064,0.0029690726186786874,0.002709118652018178,0.004312878972303952
2018-02-13,-0.004569292457414285,0.0014399246460318593,0.0025226454453325877,0.0028750045390968444,0.004173923791550671,0.004617658727319875,0.002110863652381062,0.0035840514664853937,0.004006128393402335,0.0039890728714199975
2018-02-14,0.03062866696824644,0.024009217084470624,0.019906359766667582,0.020439743844844187,0.01894376509040135,0.01575070959716945,0.01604115575476841,0.014784147647782542,0.013475818316763264,0.01135967295957653
2018-02-22,0.008818216540905251,0.003725812704675469,0.004984105711074117,0.00365506037302642,0.002224528978193325,0.002184202439682112,0.004080034123098214,0.003996437024464887,0.00235139180695487,0.0024395536073793583
2018-02-23,0.03798208566016898,0.03043319810213461,0.02619649008119813,0.026498351479172785,0.02455750699240544,0.02108817793289952,0.020542459084284214,0.020176864280151138,0.01763892981015958,0.01435027340079352
2018-02-26,0.009555837240823222,0.0021743437305760823,0.006176264678100541,0.00321537604512971,0.0022674125513940397,0.001071934071286126,0.0017166017250353884,0.001332654023151609,-0.0015320764257481642,-0.0023248144833449952
2018-02-27,-0.0034248254365814796,0.0013106241792415943,0.0015695482197043116,0.0038473650997549107,0.0038212208231535893,0.0026507782487497256,0.005403987779675807,0.002066488059101469,0.0010151371052411777,-0.0008673520370377313
2018-02-28,0.022042182726239985,0.01718603761955026,0.016181939547939696,0.016418873242716406,0.015107485460909016,0.012706364767746905,0.01387801622449266,0.011944913308593926,0.012314453551822957,0.008868900677728367
2018-03-01,-0.014492861439575015,-0.0069435203879283066,-0.006963586849862716,-0.004880473674035097,-0.00509726520285494,-0.0030144527450511093,-0.0019062555624544987,-0.0024046495822703552,-0.0010317369340916778,-0.0020270638502458186
2018-03-02,0.014084132460661482,0.011419757406281487,0.009293129095911958,0.00581283726439222,0.005601568831822769,0.006087931296599628,0.0036773889736796033,0.003835527066623127,0.0017437435034388233,0.001812167185459016
2018-03-05,0.008604247070453827,0.010459610685551022,0.010411289282803413,0.013662033857920284,0.012921499852496738,0.01020297944965709,0.011581662534111909,0.012374560862792,0.011939773326751299,0.011364835135308412
2018-03-06,-0.0036113366636013502,-0.007284679732873106,-0.009236170058197874,-0.007917910699801887,-0.008977711277566098,-0.00813140925992884,-0.007447894023774005,-0.004779850383090463,-0.0033584636794223885,-0.0022913175737783037
2018-03-07,0.011592660522375236,0.009091387234044132,0.010652491944465011,0.00949271144018712,0.008643323011822347,0.01026161153148511,0.008959403509256553,0.010984416403573042,0.008720980573124424,0.006800008573727296
2018-03-08,0.02478740734507749,0.023760359701148592,0.02254630503014563,0.0188567291099943,0.016961460507415604,0.01514174173089828,0.013686309927007813,0.01316524256779885,0.01255488322519629,0.007494288805194799
2018-03-09,0.02306147687410759,0.017961306299045382,0.01835879616801232,0.01798658761457939,0.016911515439324638,0.014834126072278766,0.013386307867139745,0.013183337329924454,0.011247217471770012,0.008615568982133134
2018-03-12,-0.012982472494152117,-0.008324438960775086,-0.004385089345094922,-0.0019048891380390321,-0.002241438160511993,-0.0035801306107545957,-0.004543481483112262,-0.0034586864286090487,-0.003948616013060995,-0.003842434443777691
2018-03-13,-0.014264334716624617,-0.016422948471970667,-0.012935577012433827,-0.012600371722680566,-0.01032349365647868,-0.011079607598228881,-0.011656337378078356,-0.009165705871403813,-0.007854414374764978,-0.008103907872800036
2018-03-14,-0.017224626860294554,-0.009956964045314735,-0.010242801736703323,-0.00587263038471954,-0.005589455384683824,-0.006571574951678724,-0.0029753376931498064,-0.004263219714600619,-0.005389206380426182,-0.0030786339993758532
2018-03-15,-0.001937241151064624,-0.003668570857260241,-0.0024746705547480994,-0.0003929520296198069,4.7163805320786005e-05,0.0010537146377958473,0.0007433121792274084,-0.0010779624642240373,0.001111354226226168,-0.0016713528528758182
2018-03-16,0.008040635044638318,0.007738657479533519,0.00697627547021774,0.004087301178277482,0.004293011751727589,0.002882679507325796,0.0008819265716232427,-0.0006950395290183292,0.0014144015001006233,9.030970030868166e-05
2018-03-19,0.0040872439587566044,0.0011677570576593401,0.0016834242257481838,0.003063554663145193,0.0030521803997809395,0.003715919143883975,0.003700299858473271,0.00472074214362023,0.0023942739396985205,0.002399749530018564
2018-03-20,-0.01346265783230725,-0.008295468890814709,-0.008535016318077298,-0.004029810781163457,-0.005125863922918286,-0.004041374853615023,-0.003390109657952906,-0.001887200024578061,-0.002877342267947187,0.00020384040186978284
2018-03-21,0.0012501611695519476,0.006594336351555353,0.0047598687656542705,0.0018214996613953528,0.0011526102352800546,0.001649286257515237,0.00047743380198218827,-5.810786345666787e-06,-0.0004083018330368135,-0.0014493850548448534
2018-03-22,-0.08250626275371278,-0.07069197175419391,-0.0718565869920145,-0.0638598398464428,-0.057842680566004674,-0.05535247363606778,-0.05563287867661473,-0.04932410352051134,-0.04957148898166278,-0.03796655195467551
2018-03-23,0.025523328540051526,0.02245473828909656,0.01807384779079753,0.017543681351872523,0.015337608566356,0.01124274653742177,0.012092956810434012,0.01001112039578714,0.00835253746048222,0.002314224860465561
2018-03-26,0.036436691071167336,0.03432454336628737,0.032490040015219,0.029909171142304295,0.02697150903340392,0.02415029022902438,0.021746359071103803,0.022103832875801293,0.02085567539154931,0.01593232568979551
2018-03-27,-0.009442537538395732,-0.004770060317068356,-0.000125264025254129,-0.004039341267996953,-0.0044275006357377,-0.00430446120923094,-0.005586986901307257,-0.006859482551988398,-0.009024329771109752,-0.008263660478488092
2018-03-28,0.003966505120904668,0.008484604914071821,0.013424131102702106,0.010672413212157941,0.011768876435927443,0.011763797809729436,0.00976347109740572,0.011007998298215247,0.0100001485541009,0.009349791911995716
2018-03-29,0.02193217783270399,0.025449916253287023,0.023596206977668305,0.018842679503907295,0.01727105553985008,0.01304874188651777,0.011711820893935687,0.009723175740819741,0.008351267163505798,0.003640271637442851
2018-03-30,0.01020686085564233,0.007267736476840511,0.004901335439310936,0.004537827829423344,0.0017995967822980088,0.004384824621680052,0.003942622066516074,0.002234334340119375,0.001950047619294781,0.0023392701237708565
2018-04-02,-0.010427462022474583,-0.010192379612229858,-0.008111528775117574,-0.013703907067947545,-0.008771637228001294,-0.008152453238628461,-0.008905843461547276,-0.010294987071552521,-0.009163652348570936,-0.008322589691207279
2018-04-03,-0.012314394335519509,-0.011751862936611521,-0.008841717256189896,-0.009661552765749658,-0.004819214032438659,-0.002591288364502843,-0.0020017620402082875,0.00015053248225815205,-0.0009001405466485149,-0.002724913852826671
2018-04-04,0.008975656517231909,0.006789205804058779,0.004965596943593989,0.002669522988657417,-0.00043492289560618575,0.002143836233534222,-0.0004944063518659043,-0.0007656807212097821,-0.0014493912928505977,-0.00175463469106655
2018-04-09,-0.009117754557853519,-0.008539502119425082,-0.0030901097152031647,-0.0005061293505969749,0.007758631790112626,0.006436997625168967,0.0039405964574222695,0.006275499773943733,0.008213445162558649,0.007389807421900377
2018-04-10,0.011813212908197104,0.01161674102199061,0.009410009656907511,0.005752895750938839,0.0067248386090972365,0.007689855106043652,0.0061658287908019,0.0064382852278298715,0.006059416769596171,0.0040263150154340455
2018-04-11,-0.008840861651555745,-0.004310733402010143,-0.0021164887250347004,-0.005013276047021691,-0.006245914453076982,-0.00590243764122244,-0.0049018898611047365,-0.0061651166857419415,-0.005581876741510749,-0.005819349918588839
